concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem,arquivo_original,linha_hash,mes_ano_raw
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),AUTOMÁTICA,9.0,COMERCIAL,3984.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Automática|9|Comercial|3984,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,10.0,COMERCIAL,102.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|10|Comercial|102,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,11.0,COMERCIAL,132.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|11|Comercial|132,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,12.0,COMERCIAL,56.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|12|Comercial|56,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,13.0,COMERCIAL,17.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|13|Comercial|17,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,14.0,COMERCIAL,5.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|14|Comercial|5,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,15.0,COMERCIAL,3.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|15|Comercial|3,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,17.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|17|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,18.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|18|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,2.0,COMERCIAL,4293.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|2|Comercial|4293,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,2.0,MOTO,2455.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|2|Moto|2455,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,2.0,PASSEIO,79972.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|2|Passeio|79972,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,20.0,COMERCIAL,3.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|20|Comercial|3,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,3.0,COMERCIAL,4020.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|3|Comercial|4020,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,3.0,PASSEIO,499.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|3|Passeio|499,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,4.0,COMERCIAL,2526.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|4|Comercial|2526,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,4.0,PASSEIO,90.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|4|Passeio|90,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,5.0,COMERCIAL,1633.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|5|Comercial|1633,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,6.0,COMERCIAL,4573.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|6|Comercial|4573,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,7.0,COMERCIAL,1242.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|7|Comercial|1242,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,8.0,COMERCIAL,910.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|8|Comercial|910,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),MANUAL,9.0,COMERCIAL,932.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|Manual|9|Comercial|932,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,10.0,COMERCIAL,10.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|10|Comercial|10,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,11.0,COMERCIAL,11.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|11|Comercial|11,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,12.0,COMERCIAL,7.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|12|Comercial|7,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,13.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|13|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,14.0,COMERCIAL,3.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|14|Comercial|3,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,2.0,COMERCIAL,379.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|2|Comercial|379,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,2.0,PASSEIO,5616.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|2|Passeio|5616,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,3.0,COMERCIAL,422.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|3|Comercial|422,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,3.0,PASSEIO,36.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|3|Passeio|36,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,4.0,COMERCIAL,229.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|4|Comercial|229,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,4.0,PASSEIO,5.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|4|Passeio|5,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,5.0,COMERCIAL,113.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|5|Comercial|113,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,6.0,COMERCIAL,372.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|6|Comercial|372,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,7.0,COMERCIAL,123.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|7|Comercial|123,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,8.0,COMERCIAL,85.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|8|Comercial|85,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,6 (SANTO ANTÔNIO DO AMPARO),OCR/PLACA,9.0,COMERCIAL,46.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|6 (Santo Antônio do Amparo)|OCR/PLACA|9|Comercial|46,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,10.0,COMERCIAL,667.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|10|Comercial|667,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,11.0,COMERCIAL,1119.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|11|Comercial|1119,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,12.0,COMERCIAL,321.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|12|Comercial|321,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,13.0,COMERCIAL,77.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|13|Comercial|77,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,14.0,COMERCIAL,10.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|14|Comercial|10,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,15.0,COMERCIAL,17.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|15|Comercial|17,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,16.0,COMERCIAL,11.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|16|Comercial|11,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,17.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|17|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,18.0,COMERCIAL,2.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|18|Comercial|2,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,19.0,COMERCIAL,1.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|19|Comercial|1,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,2.0,COMERCIAL,7315.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|2|Comercial|7315,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,2.0,MOTO,7.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|2|Moto|7,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,2.0,PASSEIO,81689.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|2|Passeio|81689,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,20.0,COMERCIAL,17.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|20|Comercial|17,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,3.0,COMERCIAL,12162.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|3|Comercial|12162,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,3.0,PASSEIO,483.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|3|Passeio|483,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,4.0,COMERCIAL,7903.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|4|Comercial|7903,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,4.0,PASSEIO,128.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|4|Passeio|128,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,5.0,COMERCIAL,6504.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|5|Comercial|6504,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,6.0,COMERCIAL,21463.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|6|Comercial|21463,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,7.0,COMERCIAL,6557.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|7|Comercial|6557,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,8.0,COMERCIAL,4137.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|8|Comercial|4137,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),AUTOMÁTICA,9.0,COMERCIAL,4243.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Automática|9|Comercial|4243,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,10.0,COMERCIAL,107.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Manual|10|Comercial|107,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,11.0,COMERCIAL,120.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Manual|11|Comercial|120,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,12.0,COMERCIAL,44.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Manual|12|Comercial|44,00",01/2024
AUTOPISTA FERNÃO DIAS,,CRESCENTE,7 (CARMÓPOLIS DE MINAS),MANUAL,13.0,COMERCIAL,13.0,volume_de_trafego_por_praca_-_concessionarias_2024_mensal_consolidado.csv,Volume de Tráfego por Praça - Concessionárias 2024 Mensal consolidado,"AUTOPISTA FERNÃO DIAS|01/2024|Crescente|7 (Carmópolis de Minas)|Manual|13|Comercial|13,00",01/2024
