concessionaria,mes_ano,sentido,praca,tipo_cobranca,categoria_eixo,tipo_de_veiculo,volume_total,arquivo_origem
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Moto,Moto,"109,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Moto,Moto,"99,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Moto,Moto,"125,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"231,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"471,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 3 eixos,Comercial,"491,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 4 eixos,Comercial,"390,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"183,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"167,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 5 eixos,Comercial,"156,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"202,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"220,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"234,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 6 eixos,Comercial,"157,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 7 eixos,Comercial,"116,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 8 eixos,Comercial,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"66,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"85,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"76,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"66,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"73,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"66,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial 9 eixos,Comercial,"62,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Comercial Acima 10 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"68,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"68,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"89,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"63,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 3 eixos,Passeio,"60,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"21,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"10,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P1 ALEXÂNIA,N/I,Veículo Passeio 4 eixos,Passeio,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"7,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"8,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"14,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"12,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"13,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"11,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Moto,Moto,"9,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 2 eixos,Comercial,"180,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 2 eixos,Comercial,"221,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"204,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"196,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 3 eixos,Comercial,"191,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"177,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"104,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 4 eixos,Comercial,"129,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"100,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"98,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"113,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"97,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"100,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 5 eixos,Comercial,"97,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"217,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"317,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"170,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"212,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 6 eixos,Comercial,"222,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 7 eixos,Comercial,"107,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 7 eixos,Comercial,"114,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"1,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"2,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"4,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"5,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 8 eixos,Comercial,"3,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 9 eixos,Comercial,"65,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
CONCEBRA,01/02/2021,Crescente,P10 PERDIZES,N/I,Veículo Comercial 9 eixos,Comercial,"57,00",Volume_de_Tráfego_por_Praça_-_Concessionárias_2021.csv
